title,artist_name,artist.hotttnesss,duration,familiarity,key,loudness,mode,tempo,time_signature
Ready For The Floor (Radio Edit),Hot Chip,0.535763158,202.10893,0.799910879,11,-5.087,1,128.988,4
Held Der Tastatur,Melanie And The Secret Army,0,255.58159,,7,-2.122,1,144.319,4
The Nightmare Begins,ZombieSuckers,0.400237198,62.95465,0.509793846,1,-22.904,1,42.58,4
Satanic Majesty,PitchBlack,0.42951364,292.70159,0.585387199,9,-4.427,1,208.865,4
Wailin',OutKast,0.574497026,118.9873,0.796419804,1,-10.817,1,95.381,4
What You Want,LL Cool J / Freeway,0.544321915,264.48934,0.749217793,1,-4.628,1,50.51,1
On The Money,Joe McBride,0.338946969,258.35057,0.492440728,7,-7.028,0,93.986,4
PrecAs,Casual,0.401997543,213.55057,0.581793766,11,-5.846,1,156.007,4
Terve menoo jA$?tkA$?nretale,Irwin Goodman,0.43280431,200.9073,0.517480572,9,-5.901,1,108.199,4
Trouble (Studio),Buckwheat Zydeco,0.421448618,233.50812,0.556083173,10,-5.588,0,148.371,4
Ask You for a Dance,Freddie McGregor,0.365951048,247.64036,0.596895543,0,-7.065,1,114.013,5
Soul makossa,Fania All Stars,0.366006985,342.30812,0.535655941,11,-8.48,0,92.097,7
Bad People,Casiotone For The Painfully Alone,0.394217199,26.80118,0.665322162,1,-10.039,1,100.919,4
Roter Rolls Royce,Ideal,0.408485221,191.73832,0.549012952,10,-11.761,1,95.572,4
Baby Here I Am,Midnight Fish,0.161360673,300.82567,0.287697338,9,-7.681,1,96.679,5
When The Moon Comes Up Wild,Tijuana Hercules,0.299298677,178.49424,0.449924541,11,-8.487,0,119.38,3
Adagio (Albinoni),Mariano Yanani,0.3138661,216.68526,0.379734512,7,-16.6,0,89.933,3
The Lone Prairie,King Curtis,0.366820788,127.03302,0.575692299,9,-9.682,1,136.089,1
Music Is The Healing Force Of The Universe,Albert Ayler,0.393945814,632.34567,0.576645316,11,-9.8,0,71.642,5
In This Legacy,Monty Are I,0.330820071,245.10649,0.702077834,8,-4.654,0,189.917,4
When We All Get To Heaven,The Jackson Southernaires,0.31143764,272.53506,0.323008991,2,-9.217,1,113.643,1
Death Of A Nation,Anti-Flag,0.524378988,115.53914,0.844039532,1,-3.116,1,189.134,4
Titanium (2009 Digital Remaster),Kraftwerk,0.52041211,201.09016,0.74151813,1,-10.184,0,126.132,4
Long Way 2 Go (Album Version),Cassie,0.476803354,222.74567,0.821121431,8,-8.081,1,52.711,4
King Bong,Bone Loc,0.331129674,329.63873,0.386212393,5,-3.045,0,141.041,4
Riot In Cell Block #9,Commander Cody And His Lost Planet Airmen,0.376899808,195.65669,0.487445648,4,-13.839,0,170.916,1
Bullmoose (LP Version),Bobby Darin,0.469425908,147.93098,0.704411407,0,-8.774,1,181.368,4
Amergences: III. Fragments d'A(c)paves,David Palmer,0.353248097,486.94812,0.39840082,2,-24.647,1,50.751,3
White Winter Hymnal,Catherine Howe & Vo Fletcher,0.319209721,242.62485,0.421792253,9,-10.989,1,139.913,4
Start Even,Tex Williams,0.313647771,191.242,0.425883322,9,-12.62,1,110.385,1
Send Me The Pillow You Dream On,Hank Locklin,0.379436972,143.35955,0.635757022,0,-10.067,0,122.798,4
We Need Love,Johnny Osbourne,0.409134869,216.65914,0.618765786,9,-11.902,0,105.261,4
"How To Say ""Rip Them Off""_ Repeat After Me",Melt Banana,0.413885098,29.33506,0.639249552,2,-2.124,1,124.986,1
I Hate Christmas,Asleep At The Wheel,0.461023016,180.50567,0.60425956,9,-7.828,1,78.087,1
No Good Without You,The Birds,0.322049814,162.66404,0.517186242,5,-9.936,0,139.811,4
Fantasia In C Major BWV 570,Lionel Rogg,0.29127103,171.72853,0.320855383,0,-32.033,1,87.735,1
The Deceived,Trivium,0.494206855,360.75057,0.847754656,6,-3.134,0,105.54,4
Notausgang (feat. TimXtreme),Massive TAPne,0.371878155,239.33342,0.583841122,2,-4.801,1,197.992,4
Rise & Shine,The Cardigans,0.528302262,211.35628,0.749876367,4,-4.659,1,161.994,4
Peroxide Blond,Hank Penny,0.347598889,127.99955,0.445854631,0,-16.425,1,112.313,4
As Long As I Know,East To West,0,253.59628,0.436338306,0,-12.813,1,139.992,4
Cuando Seolvida El Amor,Paquito Guzman,0.317401023,327.67955,0.347678876,11,-7.337,0,176.113,4
You Appearing,M83,0.507115549,219.24526,0.823548253,7,-11.451,1,96.047,7
Machopolka,Polkaholix,0.435798645,190.56281,0.469788161,9,-6.196,0,144.001,4
Sitting In The Park (Medley),Glen Washington,0.301246881,226.21995,0.512740226,4,-6.065,0,155.036,4
Horns Of The Bull,Penguin CafA(c) Orchestra,0.406508249,275.12118,0.635087811,2,-19.453,1,191.61,1
Ride To Atlantis,Marvin Hamlisch,0.344972456,209.34485,0.492199331,6,-16.43,1,92.87,4
The Lie,Bad Religion,0.618219159,138.84036,0.858677442,9,-3.677,0,140.202,4
Take My Breath Away,Jessica Simpson,0.578790799,196.12689,0.772518285,7,-6.224,1,99.909,4
Party In The Stomach (LP Version),Jim Breuer,0.391267796,478.92853,0.472073585,0,-9.639,0,83.61,5
Lluvia De Acido,Vilma Palma,0.378106965,202.78812,0.518667903,2,-5.885,1,97.497,4
She's So Young,Pursuit Of Happiness,0.377888131,216.39791,0.508676201,7,-10.81,1,133.319,4
L'Homme De Paille,Jacques Dutronc,0.454541929,142.91546,0.612953154,7,-10.592,1,130.196,1
Expire,Antimatter,0.457135669,479.45098,0.641990136,6,-10.258,1,86.155,4
End Of The Age,Becoming The Archetype,0.446170543,389.95546,0.657826294,2,-4.757,0,85.061,4
Talk To Me,Storyville,0.3487022,343.58812,0.595254765,2,-10.088,1,91.976,4
Not Forgotten,ISRAEL & NEW BREED,0.417033117,199.57506,0.697113113,4,-4.877,1,96.782,4
Sliabh Geal gCua,Karan Casey,0.349419199,189.88363,0.528233945,3,-20.067,1,102.745,5
Time Flies,Jeckyll & Hyde,0.37884706,220.55138,0.59088507,7,-5.521,1,140.032,4
Don't Let My Teardrops Bother You (Album Version),Dionne Warwick,0.480575193,243.85261,0.647933084,2,-12.772,1,130.637,4
At The Movies (Live),Bad Brains,0.555414576,170.44853,0.726298027,9,-8.869,1,201.933,5
Send Me An Angel,Zeromancer,0.405618982,236.53832,0.644519692,10,-5.832,0,130,4
Rotten Apples,The Smashing Pumpkins,0.670383829,184.39791,0.88792045,6,-16.358,1,88.794,4
Muh- F***a,Redman,0.493566843,199.81016,0.743129776,11,-3.58,0,92.8,4
Regarde Un Peu La France,Miossec,0.357663448,162.32444,0.551311117,5,-12.892,1,166.081,4
Blue Blue Day,Don Gibson,0.379651219,109.71383,0.540750151,4,-12.808,1,108.974,1
Yi Xing,Miriam Yeung,0.256803369,257.4624,0.492253132,0,-7.088,1,107.961,3
Groovin',Jan Wayne,0.40411691,230.76526,0.598985507,0,-5.418,1,140.045,4
Witchcraft,Beherit,0.427479242,192.13016,0.596184927,1,-3.798,0,133.954,3
Again And Again,The Unborn Chikken Voices,0.312752628,217.91302,0.43815974,2,-5.746,1,85.039,4
How Deep The Father's Love For Us,Kathy Troccoli,0.365822369,195.02975,0.533659594,10,-15.993,1,105.675,3
Prophecy,Jimmy Riley,0.299705214,205.50485,0.477724733,10,-5.317,0,84.63,3
Masuwa,Les Bantous De La Capitale,0.273365751,341.05424,0.427987492,10,-7.958,1,144.142,7
TombA(c) Pour Elle (L'Ale Aux Oiseaux),Pascal Obispo,0.377852557,369.26649,0.561272323,10,-6.005,1,89.79,4
If I Was Your Woman,Alicia Keys,0.821648467,244.45342,0.933916106,6,-12.518,1,74.078,7
The Sector of Foliage,Pumpkin Buzzard,0.240098406,271.49016,0.391108885,11,-5.878,0,104.19,1
Frou-frou,BA(c)zu,0.148985481,177.26649,0.373850623,1,-8.783,1,185.092,3
Eight More Miles To Louisville,Jim Kweskin,0.264752142,178.57261,0.34173223,1,-10.111,0,192.89,1
Jump In My Bed,Rooney,0.54260187,199.28771,0.775494508,7,-2.3,1,123.026,4
Pastas Y Vino,Los AutA(c)nticos Decadentes,0.407821565,172.09424,0.610330728,9,-8.693,1,117.683,5
Clown,Mariah Carey,0.787005469,196.93669,0.934935267,7,-10.187,1,120.083,7
All I Can Do,Kane,0.377961532,220.76036,0.58893851,3,-10.262,1,89.975,3
Privilege of Evil (From the Privilege of Evil EP),Amorphis,0.553566172,228.85832,0.709010525,2,-4.979,1,102.164,3
Women,The Plimsouls,0.382961658,192.13016,0.573243195,4,-7.167,1,162.907,4
Jah Jah Children,Sugar Minott,0.386289651,185.99138,0.606975737,7,-9.11,1,167.947,4
Mailbox Arson,Alexisonfire,0.57893354,212.11383,0.831163941,8,-4.829,1,89.89,3
Lost Again,Bob Margolin,0.326848818,204.09424,0.555985053,10,-8.091,1,108.496,1
Your Recipe,Aswad,0.389107387,242.07628,0.619358946,5,-7.097,0,146.313,4
One Person At A Time,Jonny Lang,0.486783025,182.80444,0.698969925,7,-6.825,1,111.266,4
Break That Ice,Extrabreit,0.400306607,283.14077,0.580204476,0,-8.807,1,145.093,4
Take My Hand,Ben Harper And The Blind Boys Of Alabama,0.376582962,234.65751,0.578648939,6,-9.768,0,164.637,4
Siks oon mA$? suruinen,Erkki Junkkarinen,0.331642439,195.65669,0.404499596,0,-12.742,0,121.649,4
Vous Qui Passez Sans Me Voir,Line Renaud,0.320086927,179.93098,0.470212296,2,-14.729,1,80.053,3
Te Deum Laudamus_ BuxWV 218 : II Te Martyrum Candidatus (RemasterisA(c) En 2010),Lionel Rogg,0.29127103,70.03383,0.320855383,9,-19.452,0,95.426,7
Highest State of Consciousness,Sabda Brahma,0.268959772,254.64118,0.439716355,0,-5.75,1,157.972,4
Don't Take Your Spirit Away,Deitrick Haddon,0.461679633,234.47465,0.673653885,0,-6.814,1,131.065,4
We Gotta Talk,Jennifer Lopez,0.567889146,247.77098,0.816842854,5,-3.756,1,132.731,4
Todo Tiene Su Fin,Dyango,0.345045823,197.642,0.478119091,3,-7.183,1,99.946,1
Proibida Pra Mim (Grazon),Zeca Baleiro,0.425126208,195.00363,0.61071322,7,-11.41,1,66.49,4
Amigo (Con el Coro de Infantes de la Basilica de Guadalupe),Yahir,0.454848369,253.28281,0.598636434,2,-6.504,0,95.993,5
Chime,Shapeshifters,0.469965125,467.43465,0.630130467,11,-7.19,0,131.996,4
Bag A! l'ame,Cristina Pato - Mutenrohi,0.276451956,331.88526,0.430562185,11,-5.99,0,128.785,4
Livin in the Jungle,Mikey Dread,0.360445766,152.00608,0.58568315,6,-12.449,1,159.659,4
Givin' It Back,Capital Tax,0.309873661,262.79138,0.416953683,10,-11.649,0,105.995,4
Chiaroscuro,Francis Dhomont,0.29533282,540.49914,0.09070255,1,-18.464,1,154.045,3
BodhrA!n Solo,Mick Moloney,0.300128253,32.91383,0.460574212,7,-23.419,1,195.44,1
Cracking Under Pressure 83,Joe Grushecky,0,257.95873,0.503002306,2,-8.026,1,124.858,4
Split Part One,Groundhogs,0.422033836,601.3122,0.518442304,7,-11.942,1,153.656,1
Affliction,AFI,0.554938523,328.72444,0.909247284,4,-5.711,1,113.471,5
Jenny Says,Cowboy Mouth,0.40199254,197.90322,0.681148023,6,-5.801,1,153.968,4
Bakwetu,Papa Wemba,0.417885349,293.53751,0.541968375,7,-10.614,1,92.379,3
Sunshine (Album Version),The Jeremy Spencer Band,0.206020372,327.05261,0.520933079,10,-10.398,0,135.013,1
Miss Elaine,RUN-DMC,0.606630152,185.23383,0.686988955,6,-4.92,1,124.993,4
A Song For You (Live),Simply Red,0.498563611,253.43955,0.731590593,7,-11.883,1,105.468,3
What You Want [feat. Total] (Album Version),Mase,0.415114608,242.93832,0.630871879,3,-6.63,0,93.871,4
You Don't Get Much,BoDeans,0.405967369,284.76036,0.617608694,2,-10.631,1,120.277,4
Decimas,Carlos Vives,0.413254694,213.41995,0.620963981,8,-6.04,1,88.772,3
Mostly Tha Voice (Explicit),Gang Starr,0.491178954,218.38322,0.705881777,2,-10.112,1,91.399,4
Leave You In The Hands,The Jackson Southernaires,0.31143764,212.40118,0.323008991,9,-9.905,1,65.675,3
Frigide,Caniche Hara-Kiri,0.278016711,178.15465,0.447364228,1,-9.729,0,131.946,3
Beams Of Heaven,Clarence Fountain,0,312.08444,0.449759246,9,-19.137,1,122.18,3
On and on,Franco,0.453270236,217.86077,0.600486543,4,-8.731,0,149.985,4
Still,Foo Fighters,0.521843187,313.10322,0.839275393,5,-12.584,1,110.742,4
informa,Elephant Man,0.459189195,232.95955,0.747815369,1,-6.449,1,122.189,3
Everyday I Have The Blues,Lightnin' Hopkins,0.455774854,70.53016,0.709198455,8,-17.332,1,94.807,3
FA1/4r mich soll's rote Rosen regnen,Extrabreit,0.400306607,248.86812,0.580204476,5,-5.004,1,138.517,4
American Dream,Vixen,0.396018754,259.60444,0.606102515,11,-14.109,0,124.67,4
S.O.S.,A-Studio,0.362572494,421.27628,0.440158294,0,-9.657,1,127.307,4
A Boy Who Can't Talk Part 2,Planet P Project,0.332275747,74.762,0.426667857,7,-19.121,1,117.815,3
Christmas All Over Again,Tom Petty And The Heartbreakers,0.568350503,254.98077,0.779838092,9,-7.72,1,138.916,4
Planet E.,Thirst,0.30318898,237.5571,0.569425579,0,-5.801,1,86.459,4
I Want More - Part 1,Faithless,0.548533655,197.79873,0.813013089,0,-7.133,0,90.718,1
I Am Here,F.I.R.,0.370540726,232.48934,0.537385267,5,-6.388,0,85.96,4
I'm Your Witchdoctor,John Mayall & The Bluesbreakers,0.405234691,129.48853,0.626803106,2,-6.316,1,117.73,5
Out Demons Out (Live) (2004 Digital Remaster),The Edgar Broughton Band,0.349037894,594.85995,0.524008172,0,-9.607,1,131.184,4
Better To Have Lost In Love (Than Never To Have Loved),Eurythmics,0.523699078,305.10975,0.75100762,5,-12.602,0,140.549,4
Motownphilly,Boyz II Men,0.601184942,245.75955,0.790922848,9,-7.943,0,112.258,4
Tomorrow,Jay & The Americans,0.359709363,173.58322,0.547325147,10,-16.685,0,86.442,4
Tokyo,1. Futurologischer Congress,0.256977994,135.41832,0.374763103,8,-13.587,1,164.35,4
Un Pensamiento,Seguridad Social,0.390361005,278.38649,0.5623863,5,-8.978,1,174.037,4
Abused And Unloved,Malefaction,0.279483127,51.12118,0.39821877,0,-3.642,0,120.112,1
One Scotch_ One Bourbon_ One Beer,Champion Jack Dupree,0.313500755,254.24934,0.538084829,0,-8.61,1,178.929,1
Choc'late Ice Cream Cone,Red Foley,0.342626791,122.51383,0.481703586,2,-10.64,1,98.173,4
Metal Militia,Metallica,0.726174387,311.19628,0.864143219,11,-9.507,0,88.73,4
On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),Rui Da Silva,0.388800313,437.28934,0.625186798,4,-8.649,0,127.993,4
Awake II,Space Opera,0.272015763,68.41424,0.408514706,2,-6.157,0,107.969,1
Eugene's Lament,Beastie Boys,0.591628024,132.51873,0.853124523,4,-14.421,1,142.409,4
Lost In The Future (False Start -#1),The Stooges,0.497050959,27.0624,0.732603394,0,-10.77,1,26.663,4
Mihodina ny tany,Rajery,0.300383177,294.24281,0.481773107,4,-10.836,0,153.922,5
The Woman I Need (Honky Tonk Mind),Johnny Horton,0.438168226,132.23138,0.610427725,7,-11.806,1,179.49,1
Goodtime Charlie's Got The Blues,Johnny Carver,0,169.27302,0.315759909,9,-20.088,1,163.081,4
Key To The Highway,Freddie King,0.382593001,332.45995,0.609636698,2,-13.607,1,159.869,4
Balle Balle,Sukhbir,0.323757015,339.87873,0.44680127,0,-10.136,0,180.025,4
Passage To Melilla,Pyrolator,0.34776698,180.24444,0.456620687,4,-8.045,0,90.248,5
Blood Children (an Introduction) (Album Version),Atreyu,0.592439486,74.34404,0.821844255,10,-20.639,1,90.625,4
Plejersko ponasanje,Beogradski Sindikat,0.460875113,298.68363,0.520002445,5,-3.234,1,190.042,4
Never Be (Bonus Track),Bomb Squad,0.35085673,115.69587,0.529680673,8,-8.169,1,175.708,7
Natural High (Interlude),Ms. Dynamite,0.383863704,56.13669,0.589694605,9,-15.339,0,112.991,3
Hole In My Head,Dixie Chicks,0.576902281,201.16853,0.827409365,2,-7.279,1,153.447,1
Georgia,Cartel,0.43425005,234.1873,0.757801082,0,-4.619,0,151.956,4
What It Ain't,Josh Turner,0.637302343,207.93424,0.791801556,0,-5.628,1,87.029,3
Fire Alarm,Anneli Drecker,0.339614295,262.50404,0.505115115,8,-6.808,1,120.196,4
Someday Baby,Otis Spann,0.368689373,318.22322,0.534464352,2,-9.154,1,114.241,1
Get It While You Can,Janis Joplin,0.559925869,205.53098,0.803810768,0,-10.514,1,74.961,4
Spiritual Passion (aka Dubious),Dexys Midnight Runners,0.489458259,202.39628,0.679793556,4,-8.211,0,119.448,1
Simple Man,Bad Company,0.482100019,296.12363,0.696816892,0,-9.045,1,130.049,4
Other Side Of Antarctica,Vangelis,0.473700501,416.7571,0.772871995,4,-18.335,1,162.441,4
You Devil You,themselves,0.428834536,245.31546,0.628274449,8,-11.163,1,80.051,3
It Aint No Good To be Good ,Barbara Lynn,0.348408181,156.42077,0.547485301,7,-16.796,1,120.16,1
Shrine (Reissue) (Album Version),King Diamond,0.465542672,263.57506,0.783746918,11,-4.153,1,140.582,4
Message To A Friend,Pat Metheny / Charlie Haden,0.463979514,373.41995,0.618296844,7,-23.149,1,200.199,7
Too Much Stuff,Dave Brockie Experience,0.335935512,100.10077,0.484333758,8,-3.931,0,187.232,4
Let's Lock The Door (And Throw Away The Key),Jay & The Americans,0.359709363,149.89016,0.547325147,2,-10.623,1,131.01,4
Floating (Edit),Beat Pharmacy,0.344402575,569.46893,0.530030314,10,-14.698,0,124.075,5
You're My Girl (LP Version),Rhinoceros,0.328650096,280.24118,0.573386724,2,-8.826,1,103.387,1
A Devil's Ransom (Album Version),Bury Your Dead,0.506804744,151.71873,0.825962346,11,-5.016,0,134.054,4
Breathe Easy,Williamson,0.327875295,203.17995,0.478770834,6,-10.132,0,110.032,4
World On Wheels,Dilated Peoples,0.457841156,236.59057,0.804838889,11,-8.695,1,88.176,4
Erinnerung an die Meseta,Steinwolke,0.091886119,409.88689,0.455502036,7,-14.35,1,83.697,4
Stay Down Here Where You Belong,Tiny Tim,0.404897336,177.00526,0.593496044,10,-12.256,1,105.85,4
Hoop of Flame (III. Between Two Worlds),Mind Furniture,0,221.04771,0.031013499,2,-8.98,1,84.57,5
Turn Me Around,Drouz,0.251968125,286.98077,0.433019437,0,-12.235,1,85.187,3
Mahafinaritra,Rajery,0.300383177,219.48036,0.481773107,4,-8.236,0,132.666,5
Dawg Call (Acappella),12 Gauge,0.160740545,185.28608,0.480161598,1,-12.673,1,85.078,5
Try to live,Die Bandbreite,0.294114828,289.38404,0.540862497,8,-5.515,0,90.889,4
Full House,Alan Silvestri,0.450779891,81.50159,0.629301806,0,-18.114,1,84.615,1
Tic,Helmet,0.490079584,220.31628,0.776598968,7,-10.291,0,144.447,4
Zap Zap,Dynamite Deluxe,0.414834941,86.67383,0.633402342,9,-10.182,0,93.298,3
Morning Has Broken,Bill Murk,0,170.26567,0.184250147,0,-12.748,1,104.981,4
Rendezvous - Ich hab' Dich seit langem nicht gesehen,Jawoll,0.31007875,235.31057,0.44261828,9,-8.025,0,151.211,4
The Beautiful Shepherdess of Arcadia,The Baltimore Consort,0,614.00771,0.425723658,7,-21.925,0,130.572,1
Overdrive,Foo Fighters,0.550762085,270.47138,0.839275393,2,-2.512,1,157.739,4
Visitando ZabelAa,Sivuca & ClAPS Brasil,0.324334205,234.16118,0.479620747,2,-8.32,1,134.99,3
She Made My Blood Run Cold,Rod Piazza & The Mighty Flyers,0.322704932,257.2273,0.509984625,8,-8.244,0,117.267,4
Here I Am King,Primordial,0.4181931,264.88118,0.751040126,9,-5.225,0,87.643,5
Chemistry,Michael Stanley Band,0.294986617,173.42649,0.44276965,11,-8.729,0,158.057,1
Jig: A Chailleach_ do Mharais MA(c),Willie Clancy,0.284824356,102.37342,0.346236811,11,-11.106,1,78.188,3
Join The Parade (Album Version),Planet P Project,0.332275747,271.82975,0.426667857,11,-5.902,0,99.995,4
Albi Eshiha,Ragheb Alama,0.424931835,340.53179,0.554226467,5,-6.415,0,101.814,1
Si Tu Regresas,Jay PA(c)rez,0.386237683,196.12689,0.55010385,5,-12.209,1,94.815,4
Slow Poke,Pee Wee King,0.313667192,182.282,0.408071911,7,-13.995,1,133.792,1
A Poor Man's Roses,Patsy Cline,0.468511467,168.95955,0.656728903,11,-5.176,1,91.01,1
I Still Want Your Love (Extended Mix),Solitaire,0.383969966,492.45995,0.537968819,10,-6.08,1,126.294,4
Hell On High Heels,MAPtley CrA1/4e,0.501360613,260.04853,0.724284927,5,-8.209,0,132.131,4
You Got Soul Loop (104bpm),Simon Harris,0.207675838,180.92363,0.39076084,10,-16.595,0,104.259,4
America The Beautiful,US Coast Guard Band,0.277753672,200.41098,0.338383263,8,-18.636,1,67.126,3
My Buddy,Alvino Rey And His Orchestra,0.272471256,193.74975,0.366678331,4,-18.272,0,101.307,7
Sunny Day,CoCo Lee,0.219369575,860.39465,0.473486936,6,-5.094,1,131.622,4
Karma Violins,Pale Forest,0.381815337,183.61424,0.522679339,9,-7.909,1,77.926,5
Lluvias De Cristal,Nestor Torres,0.353156298,277.7073,0.485921286,9,-8.238,0,85.009,4
Raha ratkaisee,Irwin Goodman,0.43280431,119.06567,0.517480572,0,-10.854,1,111.562,4
Standing In The Shower... Thinking ( LP Version ),Jane's Addiction,0.535163042,185.15546,0.711893809,7,-8.794,1,223.387,4
Song,Mystic Revelation of Rastafari,0.208578174,118.282,0.376419611,9,-27.815,0,84.895,1
13 De Mayo,Isabel Pantoja,0.363506516,329.32526,0.496152636,4,-6.851,0,70.214,1
Dead Wrong,Cancer Bats,0.533842727,160.26077,0.689800593,2,-4.214,1,168.901,4
All I Want,Captain Hollywood Project,0.362162159,372.27057,0.524821393,9,-8.255,0,109.85,4
I Never Picked Cotton,Roy Rogers,0.405080353,138.762,0.510367933,11,-10.938,1,193.626,4
I See God,Johnny Nash,0.407283888,187.0624,0.593420296,3,-16.404,1,86.128,1
Strange meeting,Ismael DueA+-as,0,533.34159,0.374938856,8,-17.241,1,96.779,1
Je N'ai Plus Rien A Te Donner,Marc Lavoine,0.368506753,203.15383,0.573527313,9,-10.824,0,116.646,4
Comfortable,John Mayer,0.788137758,301.13914,0.837947909,5,-13.651,1,167.489,3
Hound Dog,Big Mama Thornton with Kansas Bill and his Orchestra,0.423070612,169.84771,0.570506936,3,-7.96,0,148.907,1
Worried Mind,Roy Drusky,0.3065186,130.53342,0.378347969,0,-14.912,1,140.26,3
Love Me,Jeanne Pruett,0.313675752,193.01832,0.39884632,2,-18.612,1,113.384,4
Stuck In A Moment You can't Get Out Of,Mariano Yanani,0.3138661,212.06159,0.379734512,4,-14.334,1,160.026,4
Up Among The Heather,The Irish Rovers,0.398883011,132.25751,0.589314502,4,-12.948,0,189.817,1
Have fi pray,Wilks featuring jah mason,0.080166939,249.75628,0.351182454,4,-7.376,0,70.708,3
Vera Begs Dylan,Angelo Badalamenti,0.399451724,209.89342,0.698770478,9,-17.363,1,36.279,1
Losers,J.J. Cale,0.435468899,160.62649,0.67577137,0,-15.6,1,136.273,1
Games People Play,Bert Kaempfert And His Orchestra,0.367639871,175.38567,0.386291901,11,-11.999,1,84.881,4
The True Beast,All Shall Persih,0.523561642,215.61424,0.741848576,11,-2.685,1,99.963,4
Warung Beach,John Digweed,0.433927838,460.79955,0.703229577,8,-7.569,1,125.015,4
Answer The Call (Powerhouse Album Version),White Heart,0.337507289,285.43955,0.477364753,9,-10.88,1,96.911,4
Wonderful One,Vanessa Bell Armstrong,0.408646827,273.24036,0.573843116,4,-9.224,1,47.761,4
Fly Away From Here (Graduation Day) (Album Version),Dropline,0.296836689,239.20281,0.407528766,5,-4.372,0,161.988,4
A Bundle Of Dreams,Tommy Sands,0.298580718,142.49751,0.406801997,0,-18.859,1,95.836,4
